query_id	corpus_id	score
5a79b495554299148911fa3b	5980374	1
5a79b495554299148911fa3b	143377	1
5ae034bd55429925eb1afc2a	18669719	1
5ae034bd55429925eb1afc2a	420719	1
5ae45cba5542991a06ce9a4a	25828999	1
5ae45cba5542991a06ce9a4a	1631459	1
5a8f72de5542997ba9cb3266	23887358	1
5a8f72de5542997ba9cb3266	12565094	1
5a7736bc554299373536021b	20354344	1
5a7736bc554299373536021b	1425	1
5ac2f79e5542996773102661	44124659	1
5ac2f79e5542996773102661	50488827	1
5a77beae5542992a6e59dfae	29802669	1
5a77beae5542992a6e59dfae	2516625	1
5a89a92a55429946c8d6e98c	2392013	1
5a89a92a55429946c8d6e98c	2456803	1
5a8da70a5542994ba4e3dcea	33821724	1
5a8da70a5542994ba4e3dcea	46991545	1
5ac2680055429963665199a8	35139536	1
5ac2680055429963665199a8	31165	1
5adf51e05542995534e8c78a	38766779	1
5adf51e05542995534e8c78a	2352776	1
5a7d68e25542995f4f402270	43741122	1
5a7d68e25542995f4f402270	78362	1
5ab9fe1255429939ce03dc40	30873782	1
5ab9fe1255429939ce03dc40	11417854	1
5abfe1115542997d64295909	10659334	1
5abfe1115542997d64295909	567065	1
5a7cd7f055429909bec7683e	47303940	1
5a7cd7f055429909bec7683e	877112	1
5abdb10f55429965af743dc9	2855483	1
5abdb10f55429965af743dc9	8712521	1
5adc393f5542996e685252e7	27928293	1
5adc393f5542996e685252e7	2547363	1
5ab95a63554299743d22eb06	39277628	1
5ab95a63554299743d22eb06	3124625	1
5adf434c5542993a75d26462	53555999	1
5adf434c5542993a75d26462	49908604	1
5ab51dae5542991779162d82	2080595	1
5ab51dae5542991779162d82	262473	1
5a77b6c85542992a6e59df96	16458015	1
5a77b6c85542992a6e59df96	179976	1
5a8f23555542997ba9cb31e3	26336246	1
5a8f23555542997ba9cb31e3	39538382	1
5ab90a2055429916710eb0ea	46879040	1
5ab90a2055429916710eb0ea	30939720	1
5ae60484554299546bf8301a	900748	1
5ae60484554299546bf8301a	305897	1
5ae3f7575542995dadf24277	8576201	1
5ae3f7575542995dadf24277	1669290	1
5adefcf15542995ec70e8f4c	7535757	1
5adefcf15542995ec70e8f4c	4474885	1
5ade9c9c5542997c77adee8c	6053467	1
5ade9c9c5542997c77adee8c	2557423	1
5a8662b955429960ec39b687	1446038	1
5a8662b955429960ec39b687	1752682	1
5a8b595855429949d91db563	25290579	1
5a8b595855429949d91db563	669185	1
5ab6ba045542995eadef007e	528246	1
5ab6ba045542995eadef007e	31342	1
5a7281075542994cef4bc2e9	411770	1
5a7281075542994cef4bc2e9	381075	1
5ab299d6554299449642c926	46883697	1
5ab299d6554299449642c926	360283	1
5a7e23655542997cc2c47528	15255137	1
5a7e23655542997cc2c47528	116203	1
5a7353b35542994cef4bc54f	5490332	1
5a7353b35542994cef4bc54f	54675	1
5ab2fccb5542991669774176	54151588	1
5ab2fccb5542991669774176	180178	1
5add56a85542992200553abe	22073773	1
5add56a85542992200553abe	613548	1
5ae49bb755429970de88d9d7	54164311	1
5ae49bb755429970de88d9d7	404782	1
5ab632aa55429953192ad296	54265835	1
5ab632aa55429953192ad296	607950	1
5a7a3d435542996a35c17154	30947843	1
5a7a3d435542996a35c17154	307186	1
5abed4d55542990832d3a0e0	691279	1
5abed4d55542990832d3a0e0	3000798	1
5a7af32e55429931da12c99c	21184849	1
5a7af32e55429931da12c99c	2079640	1
5a7369da55429901807db037	4573072	1
5a7369da55429901807db037	64710	1
5a823f61554299676cceb234	1599692	1
5a823f61554299676cceb234	15571	1
5a7f6fd75542992e7d278cfa	19713483	1
5a7f6fd75542992e7d278cfa	22003	1
5ab862f95542992aa3b8c8d4	23243705	1
5ab862f95542992aa3b8c8d4	383481	1
5aba11d25542994dbf0198a6	25468812	1
5aba11d25542994dbf0198a6	199070	1
5ae2bba35542992decbdcd89	4958446	1
5ae2bba35542992decbdcd89	248601	1
5a77789d55429949eeb29e4e	2743891	1
5a77789d55429949eeb29e4e	690051	1
5ae3fe635542996836b02c07	6535406	1
5ae3fe635542996836b02c07	872237	1
5a72120e55429971e9dc923f	1886097	1
5a72120e55429971e9dc923f	42160	1
5ab6cce1554299710c8d1f67	50003988	1
5ab6cce1554299710c8d1f67	21482	1
5a8c42445542996e8ac88a3f	45104607	1
5a8c42445542996e8ac88a3f	924224	1
5add7ce55542992ae4cec585	49418929	1
5add7ce55542992ae4cec585	63179	1
5a792ad055429907847277d1	1166822	1
5a792ad055429907847277d1	30873367	1
5abc6d14554299700f9d78bf	43147579	1
5abc6d14554299700f9d78bf	469613	1
5a7e49e05542991319bc9463	420107	1
5a7e49e05542991319bc9463	659333	1
5ade3af855429939a52fe867	28942985	1
5ade3af855429939a52fe867	1674887	1
5a78e9a2554299148911f995	2220938	1
5a78e9a2554299148911f995	3231026	1
5a75eb125542994ccc918659	1741520	1
5a75eb125542994ccc918659	2634558	1
5a7a46605542994f819ef1ad	42150660	1
5a7a46605542994f819ef1ad	507789	1
5ac2381355429951e9e684a9	2637662	1
5ac2381355429951e9e684a9	5740017	1
5a884adb5542996e4f308938	68293	1
5a884adb5542996e4f308938	6016396	1
5a810d7655429903bc27b915	27988458	1
5a810d7655429903bc27b915	435531	1
5a876cd55542993e715abf36	26744321	1
5a876cd55542993e715abf36	50724551	1
5a7337715542991f9a20c690	42583031	1
5a7337715542991f9a20c690	106337	1
5ac2cb3e5542996773102627	5067429	1
5ac2cb3e5542996773102627	957565	1
5ab467975542991751b4d75f	29142373	1
5ab467975542991751b4d75f	8689601	1
5a8dafbd554299068b959da0	54404283	1
5a8dafbd554299068b959da0	49555223	1
5ac19ff35542991316484b61	10876585	1
5ac19ff35542991316484b61	6018749	1
5abea98d5542990832d3a07d	55015779	1
5abea98d5542990832d3a07d	842201	1
5a834ed95542990548d0b1ca	17615375	1
5a834ed95542990548d0b1ca	909958	1
5a7a2be25542996a35c17118	8991706	1
5a7a2be25542996a35c17118	855702	1
5ac1d40c5542994d76dccef5	7124150	1
5ac1d40c5542994d76dccef5	150550	1
5ade007e5542997545bbbdf4	7563259	1
5ade007e5542997545bbbdf4	1685726	1
5ab9d2e255429955dce3ed90	507393	1
5ab9d2e255429955dce3ed90	109064	1
5a721b9055429971e9dc9277	5116420	1
5a721b9055429971e9dc9277	1511608	1
5ae2120c5542997283cd23ac	6779062	1
5ae2120c5542997283cd23ac	8716	1
5a7323ad5542994cef4bc476	3812907	1
5a7323ad5542994cef4bc476	18197266	1
5add3e2b5542997545bbbcf5	44700227	1
5add3e2b5542997545bbbcf5	483274	1
5a7a48c45542994f819ef1b7	7859913	1
5a7a48c45542994f819ef1b7	3870670	1
5a836a765542996488c2e446	254773	1
5a836a765542996488c2e446	23474985	1
5ab514c05542991779162d72	22602298	1
5ab514c05542991779162d72	9609299	1
5abb14a55542992ccd8e7f06	31622364	1
5abb14a55542992ccd8e7f06	988886	1
5adde2475542997545bbbdc1	32469458	1
5adde2475542997545bbbdc1	3616702	1
5ab92307554299753720f72d	38307633	1
5ab92307554299753720f72d	47402187	1
5a7b9f1f554299294a54aa2a	3433186	1
5a7b9f1f554299294a54aa2a	2306629	1
5adcd5005542994d58a2f6f0	3150498	1
5adcd5005542994d58a2f6f0	50286	1
5a7716ee55429937353601cc	47019680	1
5a7716ee55429937353601cc	21143211	1
5aba97ed55429901930fa84d	43615736	1
5aba97ed55429901930fa84d	1513496	1
5ab3ede755429976abd1bcf4	32590800	1
5ab3ede755429976abd1bcf4	4350811	1
5ae4c8f35542990ba0bbb130	39368959	1
5ae4c8f35542990ba0bbb130	213077	1
5a861c0d5542994775f606f7	30003703	1
5a861c0d5542994775f606f7	170984	1
5ac3d9135542995c82c4ac4c	17865813	1
5ac3d9135542995c82c4ac4c	124549	1
5adfb78f5542995ec70e9081	2278056	1
5adfb78f5542995ec70e9081	1186616	1
5a7cb8bc554299452d57b9be	24501372	1
5a7cb8bc554299452d57b9be	1638813	1
5a8e7c095542990e94052b22	29318391	1
5a8e7c095542990e94052b22	294161	1
5ae00895554299025d62a3b2	1177108	1
5ae00895554299025d62a3b2	1142204	1
5ab9e477554299232ef4a25d	269156	1
5ab9e477554299232ef4a25d	1657438	1
5abafb6d5542992ccd8e7e92	41313165	1
5abafb6d5542992ccd8e7e92	33303392	1
5ab2bc80554299194fa934d7	36411057	1
5ab2bc80554299194fa934d7	127275	1
5a775f8a5542994aec3b72ba	50224072	1
5a775f8a5542994aec3b72ba	18904572	1
5adc2e3d554299438c868d6b	48272667	1
5adc2e3d554299438c868d6b	547412	1
5ac194db55429964131be23a	28025743	1
5ac194db55429964131be23a	1514	1
5ab7fd6b5542990e739ec7b5	34593839	1
5ab7fd6b5542990e739ec7b5	1242364	1
5ab2d3c5554299295394687a	101393	1
5ab2d3c5554299295394687a	21810192	1
5ae14cf05542990adbacf742	8956206	1
5ae14cf05542990adbacf742	19385675	1
5abd82dc5542993062266cb6	8122	1
5abd82dc5542993062266cb6	3986714	1
5ab201765542993be8fa98a4	10966255	1
5ab201765542993be8fa98a4	351572	1
5a71474b5542994082a3e74f	12753172	1
5a71474b5542994082a3e74f	52188771	1
5adc7dbf5542994d58a2f618	389804	1
5adc7dbf5542994d58a2f618	2832107	1
5a790e69554299148911f9d7	19459977	1
5a790e69554299148911f9d7	151094	1
5addb7b65542997545bbbdba	2678316	1
5addb7b65542997545bbbdba	250512	1
5a8cc7af554299653c1aa11e	932282	1
5a8cc7af554299653c1aa11e	460648	1
5adf4a275542993a75d26498	5297517	1
5adf4a275542993a75d26498	894935	1
5a7a5cc955429941d65f25d6	53470812	1
5a7a5cc955429941d65f25d6	3132158	1
5a778b1e55429949eeb29ee3	35540975	1
5a778b1e55429949eeb29ee3	1056464	1
5a82fe5055429966c78a6ad3	19086053	1
5a82fe5055429966c78a6ad3	479169	1
5ac24d725542996366519966	13381458	1
5ac24d725542996366519966	1593916	1
5adf4da15542995534e8c780	41157167	1
5adf4da15542995534e8c780	3574309	1
5ac09d265542992a796ded39	186417	1
5ac09d265542992a796ded39	47643	1
5ae53de455429908b6326599	6889511	1
5ae53de455429908b6326599	5066530	1
5a8c5794554299240d9c2131	2546081	1
5a8c5794554299240d9c2131	1792612	1
5ae135fb55429920d523431f	40779057	1
5ae135fb55429920d523431f	47542	1
5ac23f5655429951e9e684d9	23190485	1
5ac23f5655429951e9e684d9	1763140	1
5a90991d5542990a9849366b	24754140	1
5a90991d5542990a9849366b	15087942	1
5a7f725355429969796c1a55	15959222	1
5a7f725355429969796c1a55	4093318	1
5a7125165542994082a3e5d0	53424	1
5a7125165542994082a3e5d0	37934	1
5ae6b6065542991bbc976168	23636141	1
5ae6b6065542991bbc976168	10082922	1
5ae0ab7755429945ae959407	36349606	1
5ae0ab7755429945ae959407	517096	1
5ae5d008554299546bf82f7d	47318131	1
5ae5d008554299546bf82f7d	529735	1
5ab674b7554299110f219a0c	668627	1
5ab674b7554299110f219a0c	22859458	1
5a80cf4c55429938b61421f6	27377272	1
5a80cf4c55429938b61421f6	597688	1
5a8c9641554299585d9e36f5	1653726	1
5a8c9641554299585d9e36f5	163282	1
5ab529b8554299637185c4e7	42850197	1
5ab529b8554299637185c4e7	3873	1
5a8762205542996e4f3087b8	920988	1
5a8762205542996e4f3087b8	3542920	1
5ae400ab5542995dadf242be	13858230	1
5ae400ab5542995dadf242be	1636433	1
5ab90db455429916710eb0f2	3297186	1
5ab90db455429916710eb0f2	3149251	1
5a7c99d555429935c91b5254	42874	1
5a7c99d555429935c91b5254	36907	1
5a80735b554299485f5985f3	1495748	1
5a80735b554299485f5985f3	4634014	1
5a7c04c85542996dd594b881	775606	1
5a7c04c85542996dd594b881	236774	1
5a7322a25542991f9a20c634	1808763	1
5a7322a25542991f9a20c634	41231847	1
5a8bae135542996e8ac889b6	6105156	1
5a8bae135542996e8ac889b6	164370	1
5a7319e755429901807daf86	8639091	1
5a7319e755429901807daf86	14808650	1
5a7320565542991f9a20c61d	4301922	1
5a7320565542991f9a20c61d	2734548	1
5adff056554299603e4183cc	3227178	1
5adff056554299603e4183cc	5579577	1
5adf85e05542993344016cba	6417643	1
5adf85e05542993344016cba	352843	1
5abc436f5542993a06baf8c3	44743673	1
5abc436f5542993a06baf8c3	3258978	1
5a84b6ed5542994c784dda18	30803507	1
5a84b6ed5542994c784dda18	549251	1
5a88cc8f55429938390d3fc5	49554928	1
5a88cc8f55429938390d3fc5	106337	1
5a8642045542991e771815e2	1865442	1
5a8642045542991e771815e2	8758	1
5ae3f2895542995ad6573cc9	184311	1
5ae3f2895542995ad6573cc9	423506	1
5a7a37b85542996c55b2dd3f	5590710	1
5a7a37b85542996c55b2dd3f	37256	1
5a89007355429938390d4026	23745402	1
5a89007355429938390d4026	142540	1
5a8a09565542992d82986e66	51861720	1
5a8a09565542992d82986e66	33259825	1
5a8abcab5542996c9b8d5f67	64965	1
5a8abcab5542996c9b8d5f67	213246	1
5a808c215542995d8a8ddf90	19852544	1
5a808c215542995d8a8ddf90	1108266	1
5add8ec55542997545bbbd7e	147953	1
5add8ec55542997545bbbd7e	177383	1
5a88016b5542997e5c09a58a	6076780	1
5a88016b5542997e5c09a58a	23736108	1
5a79a26d554299029c4b5f63	10798499	1
5a79a26d554299029c4b5f63	31535	1
5aba05cb55429939ce03dc56	993293	1
5aba05cb55429939ce03dc56	161591	1
5a7f3d9b5542992e7d278cb8	3840590	1
5a7f3d9b5542992e7d278cb8	473261	1
5ac3e07b5542997ea680c96c	296099	1
5ac3e07b5542997ea680c96c	1597347	1
5abdd08d5542991f6610604c	1513192	1
5abdd08d5542991f6610604c	43402974	1
5a822a5e55429926c1cdae43	779851	1
5a822a5e55429926c1cdae43	837131	1
5a7f341655429930675136a0	28900583	1
5a7f341655429930675136a0	172104	1
5ae7ba7a5542993210983f12	4349307	1
5ae7ba7a5542993210983f12	2424169	1
5a8a03985542992e4fca84d6	31251730	1
5a8a03985542992e4fca84d6	159012	1
5a79d2fe5542994f819ef0c3	41983071	1
5a79d2fe5542994f819ef0c3	9545624	1
5ac1682855429964131be1d2	37846741	1
5ac1682855429964131be1d2	142608	1
5ab54056554299488d4d9923	1856033	1
5ab54056554299488d4d9923	789930	1
5ab67bd355429954757d32f2	4046524	1
5ab67bd355429954757d32f2	1278218	1
5a7fe0b55542994857a76818	16844049	1
5a7fe0b55542994857a76818	4129942	1
5ae375955542990afbd1e15d	39838771	1
5ae375955542990afbd1e15d	32780992	1
5ae1d1995542997283cd226c	20132844	1
5ae1d1995542997283cd226c	50695685	1
5ab2ac3d55429929539467ce	28994944	1
5ab2ac3d55429929539467ce	58553	1
5ab438395542990594ba9bb9	26143067	1
5ab438395542990594ba9bb9	7954925	1
5abb30755542996cc5e49fd8	871552	1
5abb30755542996cc5e49fd8	11955	1
5a83d0845542996488c2e4e6	3612689	1
5a83d0845542996488c2e4e6	577710	1
5abc41315542993a06baf8bb	1589750	1
5abc41315542993a06baf8bb	509792	1
5abba8545542993f40c73b72	36258076	1
5abba8545542993f40c73b72	159362	1
5a8b7d7d5542997f31a41d4b	41326625	1
5a8b7d7d5542997f31a41d4b	691097	1
5ade51515542992fa25da745	40834834	1
5ade51515542992fa25da745	29684300	1
5ae2cbc9554299495565db36	53924553	1
5ae2cbc9554299495565db36	2379939	1
5adf65555542992d7e9f9334	8040608	1
5adf65555542992d7e9f9334	680674	1
5a7f010955429934daa2fc8b	10576	1
5a7f010955429934daa2fc8b	5716164	1
5a8639545542991e771815c7	62211	1
5a8639545542991e771815c7	2721597	1
5a7199725542994082a3e88f	683797	1
5a7199725542994082a3e88f	4634998	1
5a74551555429974ef308bd9	10482733	1
5a74551555429974ef308bd9	1842027	1
5a7b76225542997c3ec9719c	7400291	1
5a7b76225542997c3ec9719c	2429734	1
5a80a587554299485f598676	165681	1
5a80a587554299485f598676	215890	1
5a79f6825542996c55b2dcb4	1611832	1
5a79f6825542996c55b2dcb4	2373875	1
5a7b1a82554299042af8f6cf	9091180	1
5a7b1a82554299042af8f6cf	92639	1
5ae600325542992663a4f237	46549630	1
5ae600325542992663a4f237	880265	1
5a8e0a005542995085b373a1	31439676	1
5a8e0a005542995085b373a1	3275986	1
5a85b2d95542997b5ce40028	507437	1
5a85b2d95542997b5ce40028	282635	1
5ac240ef55429951e9e684ef	11174442	1
5ac240ef55429951e9e684ef	1856234	1
5a8b429f5542995d1e6f132c	21851242	1
5a8b429f5542995d1e6f132c	44447394	1
5a72abb95542992359bc3162	27617955	1
5a72abb95542992359bc3162	41498488	1
5a7b23d355429931da12c9f1	6614250	1
5a7b23d355429931da12c9f1	5068852	1
5ac42c6d5542997ea680ca1a	46385222	1
5ac42c6d5542997ea680ca1a	1664367	1
5a8b2f2b5542995d1e6f12fa	11270391	1
5a8b2f2b5542995d1e6f12fa	468546	1
5a73c958554299623ed4ac5c	38851178	1
5a73c958554299623ed4ac5c	4413363	1
5ac2da27554299657fa2909f	26813381	1
5ac2da27554299657fa2909f	126747	1
5abd12bb55429933744ab703	5421938	1
5abd12bb55429933744ab703	361977	1
5ac510255542994611c8b353	2633054	1
5ac510255542994611c8b353	531233	1
5ae57d3a554299546bf82ee6	5583985	1
5ae57d3a554299546bf82ee6	5400058	1
5ac2758b55429963665199c3	495558	1
5ac2758b55429963665199c3	17926	1
5a81418455429903bc27b95f	3973397	1
5a81418455429903bc27b95f	243759	1
5a7a99db55429941d65f26ea	37572340	1
5a7a99db55429941d65f26ea	22203213	1
5a84b4005542991dd0999d99	23032822	1
5a84b4005542991dd0999d99	31430611	1
5ae6795855429908198fa5e4	1122091	1
5ae6795855429908198fa5e4	227965	1
5a76cb9b55429966f1a36bf2	25990954	1
5a76cb9b55429966f1a36bf2	11755233	1
5a84c89a5542992a431d1a9c	12837391	1
5a84c89a5542992a431d1a9c	349071	1
5a8a573355429970aeb7029a	30864460	1
5a8a573355429970aeb7029a	40429	1
5a730a6b5542992359bc3210	588506	1
5a730a6b5542992359bc3210	2626502	1
5ae2125e554299495565d9db	28370853	1
5ae2125e554299495565d9db	560716	1
5a8cddd1554299441c6b9f3a	4663242	1
5a8cddd1554299441c6b9f3a	10423764	1
5abf1a6b5542997ec76fd3c1	16094638	1
5abf1a6b5542997ec76fd3c1	715909	1
5ac54ca45542993e66e822d5	12505899	1
5ac54ca45542993e66e822d5	1597993	1
5a835a7b554299123d8c20fc	143195	1
5a835a7b554299123d8c20fc	2544388	1
5a81df4b55429903bc27b9f8	18865181	1
5a81df4b55429903bc27b9f8	25333505	1
5a8d9e0f554299441c6ba015	49657092	1
5a8d9e0f554299441c6ba015	42160882	1
5ab4b2935542996a3a969fb5	32442116	1
5ab4b2935542996a3a969fb5	43036531	1
5abec90a5542994516f45438	28772494	1
5abec90a5542994516f45438	672360	1
5a860642554299211dda2a3e	614962	1
5a860642554299211dda2a3e	1261060	1
5a72908f5542994cef4bc33b	33232170	1
5a72908f5542994cef4bc33b	2058855	1
5a8a3a355542996c9b8d5e5e	16751797	1
5a8a3a355542996c9b8d5e5e	527717	1
5a7261635542997f8278398a	41779901	1
5a7261635542997f8278398a	3500783	1
5a843b045542996488c2e518	54466213	1
5a843b045542996488c2e518	857003	1
5ae509f655429908b63264ef	19953729	1
5ae509f655429908b63264ef	36753	1
5adbe75455429944faac23af	7250622	1
5adbe75455429944faac23af	359520	1
5ae780bf554299540e5a55d0	359328	1
5ae780bf554299540e5a55d0	2894083	1
5adca5a45542994d58a2f692	195246	1
5adca5a45542994d58a2f692	276348	1
5abbdf8055429931dba145bb	33592708	1
5abbdf8055429931dba145bb	4247873	1
5ae35b035542992e3233c3ae	13974305	1
5ae35b035542992e3233c3ae	145930	1
5a89ab1355429946c8d6e996	2623911	1
5a89ab1355429946c8d6e996	127062	1
5a8f791c5542992414482ad9	43707599	1
5a8f791c5542992414482ad9	869190	1
5a87081755429960ec39b6fe	41865524	1
5a87081755429960ec39b6fe	45083058	1
5a864ff7554299211dda2af2	31575525	1
5a864ff7554299211dda2af2	28923756	1
5a8af11a55429950cd6afc21	11780617	1
5a8af11a55429950cd6afc21	45181	1
5ae5621655429908b63265fc	37924316	1
5ae5621655429908b63265fc	6025794	1
5a8aad0d5542992d82986f55	6043586	1
5a8aad0d5542992d82986f55	31908	1
5a7d27f05542995ed0d1660d	41383351	1
5a7d27f05542995ed0d1660d	14136945	1
5abac35055429901930fa8ae	40204306	1
5abac35055429901930fa8ae	365318	1
5a87c6a75542997e5c09a56f	28307960	1
5a87c6a75542997e5c09a56f	31440803	1
5a7b581a5542992d025e6815	1039329	1
5a7b581a5542992d025e6815	1204611	1
5a8b057255429971feec4611	10903142	1
5a8b057255429971feec4611	2706105	1
5ae7fd085542993210984007	39404476	1
5ae7fd085542993210984007	25160685	1
5abe953b5542993f32c2a170	30042062	1
5abe953b5542993f32c2a170	1535704	1
5abaa32655429955dce3eeaa	905034	1
5abaa32655429955dce3eeaa	2065166	1
5a80b52f554299485f5986d6	218723	1
5a80b52f554299485f5986d6	32901	1
5ae3790f5542992e3233c415	1517155	1
5ae3790f5542992e3233c415	31250337	1
5adead1855429939a52fe948	15813818	1
5adead1855429939a52fe948	1921309	1
5ae385df5542992f92d82305	2284723	1
5ae385df5542992f92d82305	7576653	1
5ab9dd9a554299232ef4a231	3212792	1
5ab9dd9a554299232ef4a231	21501511	1
5a7c78c955429935c91b51d2	11207012	1
5a7c78c955429935c91b51d2	32706	1
5aba5dfd55429955dce3edf0	37491575	1
5aba5dfd55429955dce3edf0	3517532	1
5a76387d554299109176e6ba	24154813	1
5a76387d554299109176e6ba	19353741	1
5ae520315542993aec5ec152	26166626	1
5ae520315542993aec5ec152	20342498	1
5a7a10755542996a35c170b1	1919309	1
5a7a10755542996a35c170b1	645624	1
5abae14b5542996606241657	49959721	1
5abae14b5542996606241657	78443	1
5ab916e155429919ba4e23a4	41696180	1
5ab916e155429919ba4e23a4	1773369	1
5ae5f9b355429929b0807a4b	950828	1
5ae5f9b355429929b0807a4b	18894	1
5ac3d667554299076e296ca5	3037364	1
5ac3d667554299076e296ca5	847723	1
5adbda2755429944faac2385	8192724	1
5adbda2755429944faac2385	45903	1
5a7348555542994cef4bc503	1540166	1
5a7348555542994cef4bc503	181304	1
5abfa5fb5542990832d3a183	3671508	1
5abfa5fb5542990832d3a183	45846	1
5adc985e5542990d50227cb7	34954203	1
5adc985e5542990d50227cb7	42051242	1
5a7b8f66554299294a54a9f7	31147886	1
5a7b8f66554299294a54a9f7	698259	1
5abb7e4f5542996cc5e4a00b	9292767	1
5abb7e4f5542996cc5e4a00b	25558793	1
5a77a41a5542997042120ab9	302695	1
5a77a41a5542997042120ab9	2809621	1
5a84c4135542994c784dda31	1331885	1
5a84c4135542994c784dda31	6554798	1
5adbfb6855429944faac23e4	1659273	1
5adbfb6855429944faac23e4	517186	1
5ae37d265542994393b9e6e7	32195918	1
5ae37d265542994393b9e6e7	5702578	1
5ae55b8255429908b63265ef	48696677	1
5ae55b8255429908b63265ef	8209948	1
5a82d71555429966c78a6a94	1726990	1
5a82d71555429966c78a6a94	1725735	1
5a732ca45542992359bc325d	5739744	1
5a732ca45542992359bc325d	2477816	1
5abb66c05542992ccd8e7f3e	53849675	1
5abb66c05542992ccd8e7f3e	28763754	1
5a809e9f5542996402f6a5b1	21512524	1
5a809e9f5542996402f6a5b1	683873	1
5ab5035b5542996a3a969ff8	2935674	1
5ab5035b5542996a3a969ff8	142735	1
5a886b7555429938390d3f4d	52273580	1
5a886b7555429938390d3f4d	3492275	1
5a7a5cc35542996c55b2dd7c	1786611	1
5a7a5cc35542996c55b2dd7c	554236	1
5a74bfa55542996c70cfadcf	1696038	1
5a74bfa55542996c70cfadcf	329908	1
5abe65e25542993f32c2a101	45031416	1
5abe65e25542993f32c2a101	2159722	1
5a88a4245542997e5c09a668	22613362	1
5a88a4245542997e5c09a668	3432031	1
5a8a58f355429930ff3c0da3	2195428	1
5a8a58f355429930ff3c0da3	897729	1
5ae4cda05542990ba0bbb148	164910	1
5ae4cda05542990ba0bbb148	10119577	1
5a7e6f295542991319bc94b1	1682476	1
5a7e6f295542991319bc94b1	83633	1
5a84b8555542991dd0999db2	54410950	1
5a84b8555542991dd0999db2	1599923	1
5ae765bf5542995703ce8c12	31055429	1
5ae765bf5542995703ce8c12	60098	1
5a71231a5542994082a3e5c4	27321106	1
5a71231a5542994082a3e5c4	51257	1
5a7769a35542993569682d8f	5004288	1
5a7769a35542993569682d8f	6613980	1
5a873b0d5542994775f607ad	29431405	1
5a873b0d5542994775f607ad	927983	1
5a7d2b535542995f4f402224	8418	1
5a7d2b535542995f4f402224	7954422	1
5a8351fd55429954d2e2ec98	759081	1
5a8351fd55429954d2e2ec98	761940	1
5ae7db435542993210983f9a	34629269	1
5ae7db435542993210983f9a	153295	1
5ade653f55429975fa854ebb	21512524	1
5ade653f55429975fa854ebb	3553620	1
5ac2cdaa554299657fa29070	4373920	1
5ac2cdaa554299657fa29070	12854416	1
5a87bd4e5542994846c1cde0	80103	1
5a87bd4e5542994846c1cde0	1326376	1
5ae0b2f25542993d6555ec1c	1825467	1
5ae0b2f25542993d6555ec1c	9099	1
5add1aa65542990d50227de1	2576917	1
5add1aa65542990d50227de1	1327710	1
5a78d38455429970f5fffd94	53381864	1
5a78d38455429970f5fffd94	42612117	1
5a7bf3da5542996dd594b869	54519655	1
5a7bf3da5542996dd594b869	50572206	1
5a84a1c85542992a431d1a7c	2769164	1
5a84a1c85542992a431d1a7c	1683214	1
5abea85f5542990832d3a070	52013068	1
5abea85f5542990832d3a070	13136914	1
5a8511185542992a431d1aca	25575713	1
5a8511185542992a431d1aca	28800111	1
5ab692b5554299710c8d1ed6	27150736	1
5ab692b5554299710c8d1ed6	346840	1
5adf1c3f5542993a75d263ec	16870808	1
5adf1c3f5542993a75d263ec	3857577	1
5abf64265542997ec76fd3eb	53512500	1
5abf64265542997ec76fd3eb	543762	1
5ac01bb8554299012d1db5a6	37344961	1
5ac01bb8554299012d1db5a6	645301	1
5a83ed9b55429933447460b8	572071	1
5a83ed9b55429933447460b8	37869220	1
5addbf645542997dc7907014	4709304	1
5addbf645542997dc7907014	19356604	1
5ac0c1cf5542992a796ded7c	3431878	1
5ac0c1cf5542992a796ded7c	1617146	1
5ac5484d5542994611c8b48d	30891557	1
5ac5484d5542994611c8b48d	793166	1
5ae0b4c15542993d6555ec21	25814482	1
5ae0b4c15542993d6555ec21	4205341	1
5ab913205542991b5579f0e0	8447112	1
5ab913205542991b5579f0e0	1427382	1
5ade69e455429975fa854ec5	50349808	1
5ade69e455429975fa854ec5	18850187	1
5a84f5865542991dd0999e30	23991540	1
5a84f5865542991dd0999e30	445988	1
5adc8ab05542994d58a2f642	2912530	1
5adc8ab05542994d58a2f642	1651150	1
5adf3a4f5542992d7e9f92ec	164694	1
5adf3a4f5542992d7e9f92ec	8239846	1
5a78d01d55429974737f78b3	28367241	1
5a78d01d55429974737f78b3	11884159	1
5a74684655429929fddd8410	26120799	1
5a74684655429929fddd8410	60070	1
5a7bcbc8554299294a54aae2	1021537	1
5a7bcbc8554299294a54aae2	1189259	1
5a87572d5542994846c1cd6b	14797333	1
5a87572d5542994846c1cd6b	124770	1
5ab596d95542992aa134a371	2100151	1
5ab596d95542992aa134a371	2005454	1
5a8d8f77554299068b959d3e	1785404	1
5a8d8f77554299068b959d3e	728806	1
5ae2e73a55429928c4239545	3497944	1
5ae2e73a55429928c4239545	41528	1
5ab8494d55429916710eb016	211917	1
5ab8494d55429916710eb016	3647461	1
5a7dd8cb5542995f4f4022d0	48863911	1
5a7dd8cb5542995f4f4022d0	3133353	1
5a81dbfc55429903bc27b9f2	733950	1
5a81dbfc55429903bc27b9f2	89265	1
5ae3e5d05542994393b9e79f	2582858	1
5ae3e5d05542994393b9e79f	233799	1
